"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"P0_MN008","1303","201901190000","1001.4","0","3"
"P0_MN008","1303","201901190100","1001.1","0","3"
"P0_MN008","1303","201901190200","1000.9","0","3"
"P0_MN008","1303","201901190300","1000.5","0","3"
"P0_MN008","1303","201901190400","1000.2","0","3"
"P0_MN008","1303","201901190500","999.8","0","3"
"P0_MN008","1303","201901190600","999.5","0","3"
"P0_MN008","1303","201901190700","999.5","0","3"
"P0_MN008","1303","201901190800","999.7","0","3"
"P0_MN008","1303","201901190900","999.6","0","3"
"P0_MN008","1303","201901191000","999.6","0","3"
"P0_MN008","1303","201901191100","999.3","0","3"
"P0_MN008","1303","201901191200","998.5","0","3"
"P0_MN008","1303","201901191300","997.9","0","3"
"P0_MN008","1303","201901191400","997.3","0","3"
"P0_MN008","1303","201901191500","996.9","0","3"
"P0_MN008","1303","201901191600","996.6","0","3"
"P0_MN008","1303","201901191700","996.6","0","3"
"P0_MN008","1303","201901191800","996.3","0","3"
"P0_MN008","1303","201901191900","996.3","0","3"
"P0_MN008","1303","201901192000","996.3","0","3"
"P0_MN008","1303","201901192100","996.3","0","3"
"P0_MN008","1303","201901192200","996.6","0","3"
"P0_MN008","1303","201901192300","996.7","0","3"
"P0_MN008","1303","201901200000","996.5","0","3"
"P0_MN008","1303","201901200100","996.4","0","3"
"P0_MN008","1303","201901200200","996.4","0","3"
"P0_MN008","1303","201901200300","996.5","0","3"
"P0_MN008","1303","201901200400","996.6","0","3"
"P0_MN008","1303","201901200500","996.4","0","3"
"P0_MN008","1303","201901200600","996.7","0","3"
"P0_MN008","1303","201901200700","997.1","0","3"
"P0_MN008","1303","201901200800","997.6","0","3"
"P0_MN008","1303","201901200900","998.3","0","3"
"P0_MN008","1303","201901201000","998.8","0","3"
"P0_MN008","1303","201901201100","999.2","0","3"
"P0_MN008","1303","201901201200","999.3","0","3"
"P0_MN008","1303","201901201300","999.3","0","3"
"P0_MN008","1303","201901201400","999.4","0","3"
"P0_MN008","1303","201901201500","999.6","0","3"
"P0_MN008","1303","201901201600","1000.1","0","3"
"P0_MN008","1303","201901201700","1000.8","0","3"
"P0_MN008","1303","201901201800","1001.1","0","3"
"P0_MN008","1303","201901201900","1001.6","0","3"
"P0_MN008","1303","201901202000","1002","0","3"
