"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"TE05_MN002","1303","201901091400","4.2","0","3"
"TE05_MN002","1303","201901091500","3.4","0","3"
"TE05_MN002","1303","201901091600","2.6","0","3"
"TE05_MN002","1303","201901091700","2","0","3"
"TE05_MN002","1303","201901091800","2.1","0","3"
"TE05_MN002","1303","201901091900","2","0","3"
"TE05_MN002","1303","201901092000","1.8","0","3"
"TE05_MN002","1303","201901092100","1.5","0","3"
"TE05_MN002","1303","201901092200","0.9","0","3"
"TE05_MN002","1303","201901092300","1","0","3"
"TE05_MN002","1303","201901100000","1","0","3"
"TE05_MN002","1303","201901100100","0.9","0","3"
"TE05_MN002","1303","201901100200","0.9","0","3"
"TE05_MN002","1303","201901100300","0.9","0","3"
"TE05_MN002","1303","201901100400","0.8","0","3"
"TE05_MN002","1303","201901100500","0.8","0","3"
"TE05_MN002","1303","201901100600","0.8","0","3"
"TE05_MN002","1303","201901100700","0.8","0","3"
"TE05_MN002","1303","201901100800","0.8","0","3"
"TE05_MN002","1303","201901100900","0.8","0","3"
"TE05_MN002","1303","201901101000","0.8","0","3"
"TE05_MN002","1303","201901101100","0.8","0","3"
"TE05_MN002","1303","201901101200","0.8","0","3"
"TE05_MN002","1303","201901101300","1.1","0","3"
"TE05_MN002","1303","201901101400","1.7","0","3"
"TE05_MN002","1303","201901101500","1.9","0","3"
"TE05_MN002","1303","201901101600","1.7","0","3"
"TE05_MN002","1303","201901101700","1.4","0","3"
"TE05_MN002","1303","201901101800","1.3","0","3"
"TE05_MN002","1303","201901101900","1.3","0","3"
"TE05_MN002","1303","201901102000","1.3","0","3"
"TE05_MN002","1303","201901102100","1.2","0","3"
"TE05_MN002","1303","201901102200","1.2","0","3"
"TE05_MN002","1303","201901102300","1.3","0","3"
"TE05_MN002","1303","201901110000","1.1","0","3"
"TE05_MN002","1303","201901110100","1.1","0","3"
"TE05_MN002","1303","201901110200","1.1","0","3"
"TE05_MN002","1303","201901110300","1.2","0","3"
"TE05_MN002","1303","201901110400","1.3","0","3"
"TE05_MN002","1303","201901110500","1.4","0","3"
"TE05_MN002","1303","201901110600","1.6","0","3"
"TE05_MN002","1303","201901110700","1.7","0","3"
"TE05_MN002","1303","201901110800","1.8","0","3"
"TE05_MN002","1303","201901110900","2.1","0","3"
"TE05_MN002","1303","201901111000","2.4","0","3"
"TE05_MN002","1303","201901111100","2.9","0","3"
"TE05_MN002","1303","201901111200","3.3","0","3"
"TE05_MN002","1303","201901111300","3.7","0","3"
"TE05_MN002","1303","201901111400","4","0","3"
"TE05_MN002","1303","201901111500","4.4","0","3"
"TE05_MN002","1303","201901111600","4.6","0","3"
"TE05_MN002","1303","201901111700","4.6","0","3"
"TE05_MN002","1303","201901111800","4.7","0","3"
"TE05_MN002","1303","201901111900","4.8","0","3"
"TE05_MN002","1303","201901112000","4.8","0","3"
"TE05_MN002","1303","201901112100","4.9","0","3"
"TE05_MN002","1303","201901112200","4.9","0","3"
"TE05_MN002","1303","201901112300","5","0","3"
"TE05_MN002","1303","201901120000","4.9","0","3"
"TE05_MN002","1303","201901120100","4.9","0","3"
"TE05_MN002","1303","201901120200","4.8","0","3"
"TE05_MN002","1303","201901120300","4.8","0","3"
"TE05_MN002","1303","201901120400","4.8","0","3"
"TE05_MN002","1303","201901120500","4.7","0","3"
"TE05_MN002","1303","201901120600","4.6","0","3"
"TE05_MN002","1303","201901120700","4.4","0","3"
"TE05_MN002","1303","201901120800","4.4","0","3"
"TE05_MN002","1303","201901120900","4.3","0","3"
"TE05_MN002","1303","201901121000","4.5","0","3"
"TE05_MN002","1303","201901121100","4.5","0","3"
"TE05_MN002","1303","201901121200","4.6","0","3"
"TE05_MN002","1303","201901121300","4.7","0","3"
"TE05_MN002","1303","201901121400","4.9","0","3"
"TE05_MN002","1303","201901121500","5","0","3"
"TE05_MN002","1303","201901121600","5.2","0","3"
"TE05_MN002","1303","201901121700","5.2","0","3"
"TE05_MN002","1303","201901121800","5.3","0","3"
"TE05_MN002","1303","201901121900","5.2","0","3"
"TE05_MN002","1303","201901122000","5.1","0","3"
"TE05_MN002","1303","201901122100","5.2","0","3"
"TE05_MN002","1303","201901122200","5.2","0","3"
"TE05_MN002","1303","201901122300","5.2","0","3"
"TE05_MN002","1303","201901130000","5.2","0","3"
"TE05_MN002","1303","201901130100","5.3","0","3"
"TE05_MN002","1303","201901130200","5.4","0","3"
"TE05_MN002","1303","201901130300","5.5","0","3"
"TE05_MN002","1303","201901130400","5.6","0","3"
"TE05_MN002","1303","201901130500","5.7","0","3"
"TE05_MN002","1303","201901130600","5.8","0","3"
"TE05_MN002","1303","201901130700","5.9","0","3"
"TE05_MN002","1303","201901130800","6","0","3"
"TE05_MN002","1303","201901130900","6.3","0","3"
"TE05_MN002","1303","201901131000","6.5","0","3"
"TE05_MN002","1303","201901131100","6.7","0","3"
"TE05_MN002","1303","201901131200","6.9","0","3"
"TE05_MN002","1303","201901131300","7","0","3"
"TE05_MN002","1303","201901131400","7.1","0","3"
"TE05_MN002","1303","201901131500","7.1","0","3"
"TE05_MN002","1303","201901131600","7","0","3"
"TE05_MN002","1303","201901131700","6.9","0","3"
"TE05_MN002","1303","201901131800","6.9","0","3"
"TE05_MN002","1303","201901131900","6.4","0","3"
