"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"N_MN008","1303","201901160400","8","0","3"
"N_MN008","1303","201901160500","8","0","3"
"N_MN008","1303","201901160600","8","0","3"
"N_MN008","1303","201901160700","8","0","3"
"N_MN008","1303","201901160800","8","0","3"
"N_MN008","1303","201901160900","7","0","3"
"N_MN008","1303","201901161000","7","0","3"
"N_MN008","1303","201901161100","8","0","3"
"N_MN008","1303","201901161200","8","0","3"
"N_MN008","1303","201901161300","8","0","3"
"N_MN008","1303","201901161400","8","0","3"
"N_MN008","1303","201901161500","8","0","3"
"N_MN008","1303","201901161600","8","0","3"
"N_MN008","1303","201901161700","8","0","3"
"N_MN008","1303","201901161800","8","0","3"
"N_MN008","1303","201901161900","8","0","3"
"N_MN008","1303","201901162000","8","0","3"
"N_MN008","1303","201901162100","8","0","3"
"N_MN008","1303","201901162200","8","0","3"
"N_MN008","1303","201901162300","8","0","3"
"N_MN008","1303","201901170000","8","0","3"
"N_MN008","1303","201901170100","8","0","3"
"N_MN008","1303","201901170200","7","0","3"
"N_MN008","1303","201901170300","7","0","3"
"N_MN008","1303","201901170400","7","0","3"
"N_MN008","1303","201901170500","8","0","3"
"N_MN008","1303","201901170600","8","0","3"
"N_MN008","1303","201901170700","7","0","3"
"N_MN008","1303","201901170800","7","0","3"
"N_MN008","1303","201901170900","8","0","3"
"N_MN008","1303","201901171000","8","0","3"
"N_MN008","1303","201901171100","7","0","3"
"N_MN008","1303","201901171200","7","0","3"
"N_MN008","1303","201901171300","7","0","3"
"N_MN008","1303","201901171400","8","0","3"
"N_MN008","1303","201901171500","7","0","3"
"N_MN008","1303","201901171600","7","0","3"
"N_MN008","1303","201901171700","7","0","3"
"N_MN008","1303","201901171800","7","0","3"
"N_MN008","1303","201901171900","8","0","3"
"N_MN008","1303","201901172000","8","0","3"
"N_MN008","1303","201901172100","8","0","3"
"N_MN008","1303","201901172200","7","0","3"
"N_MN008","1303","201901172300","8","0","3"
"N_MN008","1303","201901180000","8","0","3"
"N_MN008","1303","201901180100","7","0","3"
"N_MN008","1303","201901180200","4","0","3"
"N_MN008","1303","201901180300","7","0","3"
"N_MN008","1303","201901180400","0","0","3"
"N_MN008","1303","201901180500","0","0","3"
"N_MN008","1303","201901180600","0","0","3"
"N_MN008","1303","201901180700","8","0","3"
"N_MN008","1303","201901180800","8","0","3"
"N_MN008","1303","201901180900","8","0","3"
"N_MN008","1303","201901181000","7","0","3"
"N_MN008","1303","201901181100","6","0","3"
"N_MN008","1303","201901181200","8","0","3"
"N_MN008","1303","201901181300","8","0","3"
"N_MN008","1303","201901181400","0","0","3"
"N_MN008","1303","201901181500","1","0","3"
"N_MN008","1303","201901181600","0","0","3"
"N_MN008","1303","201901181700","8","0","3"
"N_MN008","1303","201901181800","8","0","3"
"N_MN008","1303","201901181900","8","0","3"
"N_MN008","1303","201901182000","8","0","3"
"N_MN008","1303","201901182100","8","0","3"
"N_MN008","1303","201901182200","8","0","3"
"N_MN008","1303","201901182300","8","0","3"
"N_MN008","1303","201901190000","8","0","3"
"N_MN008","1303","201901190100","8","0","3"
"N_MN008","1303","201901190200","8","0","3"
"N_MN008","1303","201901190300","8","0","3"
"N_MN008","1303","201901190400","8","0","3"
"N_MN008","1303","201901190500","8","0","3"
"N_MN008","1303","201901190600","8","0","3"
"N_MN008","1303","201901190700","8","0","3"
"N_MN008","1303","201901190800","8","0","3"
"N_MN008","1303","201901190900","8","0","3"
"N_MN008","1303","201901191000","8","0","3"
"N_MN008","1303","201901191100","8","0","3"
"N_MN008","1303","201901191200","8","0","3"
"N_MN008","1303","201901191300","8","0","3"
"N_MN008","1303","201901191400","8","0","3"
"N_MN008","1303","201901191500","8","0","3"
"N_MN008","1303","201901191600","8","0","3"
"N_MN008","1303","201901191700","8","0","3"
"N_MN008","1303","201901191800","8","0","3"
"N_MN008","1303","201901191900","8","0","3"
"N_MN008","1303","201901192000","8","0","3"
"N_MN008","1303","201901192100","4","0","3"
"N_MN008","1303","201901192200","5","0","3"
"N_MN008","1303","201901192300","1","0","3"
"N_MN008","1303","201901200000","0","0","3"
"N_MN008","1303","201901200100","0","0","3"
"N_MN008","1303","201901200200","0","0","3"
"N_MN008","1303","201901200300","0","0","3"
"N_MN008","1303","201901200400","1","0","3"
"N_MN008","1303","201901200500","0","0","3"
"N_MN008","1303","201901200600","0","0","3"
"N_MN008","1303","201901200700","0","0","3"
"N_MN008","1303","201901200800","0","0","3"
"N_MN008","1303","201901200900","0","0","3"
"N_MN008","1303","201901201000","0","0","3"
"N_MN008","1303","201901201100","0","0","3"
"N_MN008","1303","201901201200","0","0","3"
"N_MN008","1303","201901201300","0","0","3"
"N_MN008","1303","201901201400","0","0","3"
"N_MN008","1303","201901201500","0","0","3"
"N_MN008","1303","201901201600","0","0","3"
"N_MN008","1303","201901201700","0","0","3"
"N_MN008","1303","201901201800","0","0","3"
"N_MN008","1303","201901201900","0","0","3"
"N_MN008","1303","201901202000","0","0","3"
"N_MN008","1303","201901202100","0","0","3"
"N_MN008","1303","201901202200","0","0","3"
"N_MN008","1303","201901202300","0","0","3"
"N_MN008","1303","201901210000","0","0","3"
"N_MN008","1303","201901210100","0","0","3"
"N_MN008","1303","201901210200","0","0","3"
"N_MN008","1303","201901210300","0","0","3"
"N_MN008","1303","201901210400","0","0","3"
"N_MN008","1303","201901210500","0","0","3"
"N_MN008","1303","201901210600","0","0","3"
"N_MN008","1303","201901210700","0","0","3"
"N_MN008","1303","201901210800","1","0","3"
"N_MN008","1303","201901210900","0","0","3"
"N_MN008","1303","201901211000","0","0","3"
"N_MN008","1303","201901211100","0","0","3"
"N_MN008","1303","201901211200","0","0","3"
"N_MN008","1303","201901211300","0","0","3"
"N_MN008","1303","201901211400","0","0","3"
"N_MN008","1303","201901211500","1","0","3"
"N_MN008","1303","201901211600","0","0","3"
"N_MN008","1303","201901211700","1","0","3"
"N_MN008","1303","201901211800","5","0","3"
"N_MN008","1303","201901211900","1","0","3"
"N_MN008","1303","201901212000","0","0","3"
"N_MN008","1303","201901212100","0","0","3"
"N_MN008","1303","201901212200","1","0","3"
"N_MN008","1303","201901212300","5","0","3"
"N_MN008","1303","201901220000","8","0","3"
"N_MN008","1303","201901220100","7","0","3"
"N_MN008","1303","201901220200","8","0","3"
"N_MN008","1303","201901220300","1","0","3"
"N_MN008","1303","201901220400","0","0","3"
"N_MN008","1303","201901220500","7","0","3"
"N_MN008","1303","201901220600","4","0","3"
"N_MN008","1303","201901220700","8","0","3"
"N_MN008","1303","201901220800","8","0","3"
"N_MN008","1303","201901220900","8","0","3"
"N_MN008","1303","201901221000","8","0","3"
"N_MN008","1303","201901221100","6","0","3"
"N_MN008","1303","201901221200","8","0","3"
"N_MN008","1303","201901221300","8","0","3"
"N_MN008","1303","201901221400","8","0","3"
"N_MN008","1303","201901221500","8","0","3"
"N_MN008","1303","201901221600","7","0","3"
"N_MN008","1303","201901221700","7","0","3"
"N_MN008","1303","201901221800","8","0","3"
"N_MN008","1303","201901221900","7","0","3"
"N_MN008","1303","201901222000","8","0","3"
"N_MN008","1303","201901222100","7","0","3"
"N_MN008","1303","201901222200","7","0","3"
"N_MN008","1303","201901222300","8","0","3"
"N_MN008","1303","201901230000","7","0","3"
"N_MN008","1303","201901230100","8","0","3"
"N_MN008","1303","201901230200","8","0","3"
"N_MN008","1303","201901230300","8","0","3"
"N_MN008","1303","201901230400","8","0","3"
"N_MN008","1303","201901230500","8","0","3"
"N_MN008","1303","201901230600","8","0","3"
"N_MN008","1303","201901230700","8","0","3"
"N_MN008","1303","201901230800","8","0","3"
"N_MN008","1303","201901230900","8","0","3"
"N_MN008","1303","201901231000","8","0","3"
"N_MN008","1303","201901231100","8","0","3"
"N_MN008","1303","201901231200","8","0","3"
"N_MN008","1303","201901231300","8","0","3"
"N_MN008","1303","201901231400","8","0","3"
"N_MN008","1303","201901231500","8","0","3"
"N_MN008","1303","201901231600","8","0","3"
"N_MN008","1303","201901231700","8","0","3"
"N_MN008","1303","201901231800","8","0","3"
"N_MN008","1303","201901231900","8","0","3"
"N_MN008","1303","201901232000","8","0","3"
"N_MN008","1303","201901232100","8","0","3"
"N_MN008","1303","201901232200","8","0","3"
"N_MN008","1303","201901232300","8","0","3"
"N_MN008","1303","201901240000","8","0","3"
"N_MN008","1303","201901240100","8","0","3"
"N_MN008","1303","201901240200","8","0","3"
"N_MN008","1303","201901240300","8","0","3"
"N_MN008","1303","201901240400","8","0","3"
"N_MN008","1303","201901240500","8","0","3"
"N_MN008","1303","201901240600","8","0","3"
"N_MN008","1303","201901240700","8","0","3"
"N_MN008","1303","201901240800","8","0","3"
"N_MN008","1303","201901240900","8","0","3"
"N_MN008","1303","201901241000","8","0","3"
"N_MN008","1303","201901241100","8","0","3"
"N_MN008","1303","201901241200","8","0","3"
"N_MN008","1303","201901241300","8","0","3"
"N_MN008","1303","201901241400","8","0","3"
"N_MN008","1303","201901241500","7","0","3"
"N_MN008","1303","201901241600","8","0","3"
"N_MN008","1303","201901241700","8","0","3"
"N_MN008","1303","201901241800","7","0","3"
"N_MN008","1303","201901241900","8","0","3"
"N_MN008","1303","201901242000","8","0","3"
"N_MN008","1303","201901242100","8","0","3"
"N_MN008","1303","201901242200","8","0","3"
"N_MN008","1303","201901242300","8","0","3"
"N_MN008","1303","201901250000","8","0","3"
"N_MN008","1303","201901250100","8","0","3"
"N_MN008","1303","201901250200","8","0","3"
"N_MN008","1303","201901250300","8","0","3"
"N_MN008","1303","201901250400","8","0","3"
"N_MN008","1303","201901250500","8","0","3"
"N_MN008","1303","201901250600","8","0","3"
"N_MN008","1303","201901250700","8","0","3"
"N_MN008","1303","201901250800","7","0","3"
"N_MN008","1303","201901250900","8","0","3"
"N_MN008","1303","201901251000","8","0","3"
"N_MN008","1303","201901251100","8","0","3"
"N_MN008","1303","201901251200","8","0","3"
"N_MN008","1303","201901251300","8","0","3"
"N_MN008","1303","201901251400","8","0","3"
"N_MN008","1303","201901251500","7","0","3"
"N_MN008","1303","201901251600","7","0","3"
"N_MN008","1303","201901251700","8","0","3"
"N_MN008","1303","201901251800","7","0","3"
"N_MN008","1303","201901251900","8","0","3"
"N_MN008","1303","201901252000","7","0","3"
"N_MN008","1303","201901252100","8","0","3"
"N_MN008","1303","201901252200","7","0","3"
"N_MN008","1303","201901252300","8","0","3"
"N_MN008","1303","201901260000","8","0","3"
"N_MN008","1303","201901260100","8","0","3"
"N_MN008","1303","201901260200","8","0","3"
"N_MN008","1303","201901260300","8","0","3"
"N_MN008","1303","201901260400","8","0","3"
"N_MN008","1303","201901260500","8","0","3"
"N_MN008","1303","201901260600","8","0","3"
"N_MN008","1303","201901260700","8","0","3"
"N_MN008","1303","201901260800","8","0","3"
"N_MN008","1303","201901260900","8","0","3"
"N_MN008","1303","201901261000","8","0","3"
"N_MN008","1303","201901261100","8","0","3"
"N_MN008","1303","201901261200","8","0","3"
"N_MN008","1303","201901261300","8","0","3"
"N_MN008","1303","201901261400","8","0","3"
"N_MN008","1303","201901261500","7","0","3"
"N_MN008","1303","201901261600","8","0","3"
"N_MN008","1303","201901261700","7","0","3"
"N_MN008","1303","201901261800","8","0","3"
"N_MN008","1303","201901261900","8","0","3"
"N_MN008","1303","201901262000","8","0","3"
"N_MN008","1303","201901262100","7","0","3"
"N_MN008","1303","201901262200","8","0","3"
"N_MN008","1303","201901262300","7","0","3"
"N_MN008","1303","201901270000","8","0","3"
